city_id,BPS_poverty_rate,sum_price_car,avg_price_car,std_price_car,sum_sold_car,avg_sold_car,std_sold_car,sum_viewer_car,avg_viewer_car,std_viewer_car,sum_buyer_car,avg_buyer_car,std_buyer_car,sum_price_motor,avg_price_motor,std_price_motor,sum_sold_motor,avg_sold_motor,std_sold_motor,sum_viewer_motor,avg_viewer_motor,std_viewer_motor,sum_buyer_motor,avg_buyer_motor,std_buyer_motor,sum_price_rumah_sell,avg_price_rumah_sell,std_price_rumah_sell,sum_sold_rumah_sell,avg_sold_rumah_sell,std_sold_rumah_sell,sum_viewer_rumah_sell,avg_viewer_rumah_sell,std_viewer_rumah_sell,sum_buyer_rumah_sell,avg_buyer_rumah_sell,std_buyer_rumah_sell,sum_price_rumah_rent,avg_price_rumah_rent,std_price_rumah_rent,sum_sold_rumah_rent,avg_sold_rumah_rent,std_sold_rumah_rent,sum_viewer_rumah_rent,avg_viewer_rumah_rent,std_viewer_rumah_rent,sum_buyer_rumah_rent,avg_buyer_rumah_rent,std_buyer_rumah_rent,sum_price_apt_sell,avg_price_apt_sell,std_price_apt_sell,sum_sold_apt_sell,avg_sold_apt_sell,std_sold_apt_sell,sum_viewer_apt_sell,avg_viewer_apt_sell,std_viewer_apt_sell,sum_buyer_apt_sell,avg_buyer_apt_sell,std_buyer_apt_sell,sum_price_apt_rent,avg_price_apt_rent,std_price_apt_rent,sum_sold_apt_rent,avg_sold_apt_rent,std_sold_apt_rent,sum_viewer_apt_rent,avg_viewer_apt_rent,std_viewer_apt_rent,sum_buyer_apt_rent,avg_buyer_apt_rent,std_buyer_apt_rent,sum_price_land_sell,avg_price_land_sell,std_price_land_sell,sum_sold_land_sell,avg_sold_land_sell,std_sold_land_sell,sum_viewer_land_sell,avg_viewer_land_sell,std_viewer_land_sell,sum_buyer_land_sell,avg_buyer_land_sell,std_buyer_land_sell,sum_price_land_rent,avg_price_land_rent,std_price_land_rent,sum_sold_land_rent,avg_sold_land_rent,std_sold_land_rent,sum_viewer_land_rent,avg_viewer_land_rent,std_viewer_land_rent,sum_buyer_land_rent,avg_buyer_land_rent,std_buyer_land_rent
47,7.73,0.165149378,0.11526664,0.203348645,0.645322661,8.221476415,9.148193747,0.573234271,5.465519337,5.625121079,0.712784295,6.731365452,4.520612619,0.071283907,0.021647298,0.015876229,0.217579416,8.292356671,9.291727671,0.252176984,8.34940951,3.850809448,0.259588359,4.851662892,3.477689409,0.039619309,1.27032691,1.223947303,0.063252397,2.857616768,4.537266273,0.321960304,6.281824807,5.483248102,0.302107921,4.775650771,3.287628096,0.018386009,0.011778385,0.006739122,0.147426287,5.76035503,8.457320006,0.126977514,5.35573947,2.761568839,0.174550415,7.238543564,4.392376531,0.000452221,0.000576837,0.000269242,0.005714286,1.515151515,4.264014327,0.016478315,3.996424923,2.493230459,0.008626001,2.828282828,2.245519047,0.00014019,0.004601023,0.000987717,0.006875215,3.333333333,7.302967433,0.009206794,5.077120823,3.969055662,0.004354633,2.8,3.30209622,0.306650784,0.577295858,1.99052197,0.173699015,7.612062953,8.463369384,0.876694058,4.812602359,3.330890203,1.036760043,4.804940898,3.98007842,0.000261449,0.001176519,0.000452177,0,0,0,0.21182058,2.986607143,2.698499108,0.214876033,3.714285714,2.020078805
48,13.07,0.101419821,0.02900849,0.008024828,0.453903422,5.88012772,7.605067528,0.480479962,4.506910614,5.63978656,0.528458533,4.559681294,3.758170725,0.071407501,0.010101605,0.011832388,0.285553436,8.272202666,9.281581199,0.30086436,6.827107386,2.986906988,0.320186911,4.211166723,3.760345339,0.01835037,0.30368105,0.106527575,0.169863293,7.001502808,8.19492704,0.3487839,5.201977259,6.10552565,0.283855346,3.351886717,3.304852796,0.008108497,0.006087268,0.00573355,0.142428786,7.994050149,9.386809745,0.1089497,6.875280086,4.790047497,0.135740086,8.217749527,6.32375172,0.000411866,0.002889492,0.002270449,0.005714286,8.333333333,10,0.002621789,3.497191011,4.324176042,0.001540357,2.777777778,5.266208963,1.47358E-05,0.000967261,0.000218917,0.003437607,3.333333333,8.164965809,0.001367423,1.508140531,1.46337638,0.000103682,0.133333333,0.215864783,0.055111953,0.112984954,0.059159882,0.087201125,5.586397978,6.890993367,0.909379004,8.384527849,6.974293629,0.938900916,7.08491284,8.682335273,0.000834204,0.003091464,0.000805449,0.38961039,1.764705882,6.806139097,0.30585752,3.551470588,4.050715465,0.32231405,4.588235294,3.101000225
49,11.95,0.100108799,0.055805746,0.011479027,0.523791307,8.468610485,9.281925379,0.43557663,5.056121693,4.495350339,0.548905625,6.48735837,4.688294465,0.023294335,0.01970328,0.00570791,0.066722964,6.679621961,8.381340737,0.094862785,9.728982878,5.351789028,0.09389958,5.284004269,4.725964075,0.023355906,1.060344096,0.098737113,0.031116099,1.798250307,3.202771621,0.185270128,5.181677825,5.707936267,0.173439193,3.930217905,3.83562493,0.015741893,0.020914067,0.008771056,0.032483758,2.323943662,5.832544862,0.043448697,3.001558007,2.393860908,0.048608976,3.270938113,2.856681544,0.001709832,0.001599403,0.001355443,0.005714286,1.111111111,3.651483717,0.007086202,1.260299625,0.784239656,0.007393715,1.777777778,1.762410612,0.002510668,0.009507708,0.002747624,0,0,0,0.014769717,0.939786435,0.673356239,0.008605584,0.638461538,0.752380592,0.041894176,0.073374353,0.080519937,0.064697609,3.85051168,5.274306977,0.5230919,4.506117151,3.684328926,0.510944915,3.589080132,2.579273964,0.002248746,0.009444732,0.003704742,0,0,0,0.389234828,5.122222222,4.75314515,0.338842975,5.466666667,4.308695798
50,12.84,0.019138938,0.023208266,0.027236732,0.096371715,5.047789513,6.919612581,0.121996911,5.763667896,4.321568004,0.159931337,7.927938064,5.135400609,0.027467558,0.052763733,0.047744108,0.039929524,5.919572895,7.858965811,0.053081597,8.323784847,3.247415841,0.061682217,5.65568681,5.772781698,0.003866189,0.345728626,0.140503336,0.0117323,1.761679225,3.156492908,0.109898486,7.839784047,7.308475795,0.101435569,5.945945926,4.794068431,0.00161268,0.010102337,0.00495097,0.009995002,3.50132626,7.07240741,0.010962704,4.353037222,1.816805039,0.015994851,6.173376169,2.843588449,3.30964E-05,0.000464383,0,0,0,0,0.001705743,4.550561798,0,0.001232286,4.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017706125,0.019620175,0.041262239,0.0302391,2.038471091,3.198671496,0.40206466,4.978823599,2.971812012,0.447418487,4.63619009,4.510334334,0.000354617,0.003723483,0.000947622,0.12987013,1.666666667,7.071067812,0.073984169,2.434027778,2.34053299,0.103305785,4.166666667,6.571812137
51,18.30,0.017355249,0.040138416,0.004046776,0.077097372,4.691027074,6.599276553,0.097457514,5.30863346,3.539207047,0.127300353,7.460947769,5.039868321,0.01527476,0.010191133,0.003891803,0.044933746,4.865652377,7.016025775,0.069388195,7.50182192,4.715886028,0.089001413,6.041960799,6.807332328,0.006691185,0.310278175,0.159888892,0.024994899,2.209038706,3.752902223,0.104965251,4.087009421,5.320254776,0.115634959,3.717855652,3.440664831,0.019423089,0.09121954,0.15966825,0.024987506,5.518394649,8.404489961,0.019759895,4.844329304,2.42541436,0.032085767,7.787736546,5.000797959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011025714,0.042006108,0.022045886,0.019690577,3.041577107,4.41565754,0.274721889,6.695874173,4.761646231,0.337203962,6.920709505,5.902623155,1.63569E-05,0.000515242,0.000124503,0,0,0,0.081477573,8.041666667,0.374863356,0.082644628,10,2.01180541
52,19.70,0.035193215,0.12745284,0.273961543,0.112997675,5.932374883,7.647210503,0.10773041,4.158702057,3.302934236,0.127784334,5.272077983,3.13013896,0.012180601,0.010296131,0.005878051,0.039095487,5.156868444,7.263809434,0.042294361,4.752274045,2.544086934,0.050632445,3.434487329,3.486189733,0.015845747,1.281644372,1.669315255,0.051520098,6.819653685,8.074483208,0.114491198,5.545720759,4.49968275,0.121092187,4.831190643,3.843660158,0.001590261,0.002980884,0.000462706,0.034982509,6.234817814,8.752096336,0.018865014,3.48475243,1.408231091,0.028963649,5.426380469,2.609782344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007491099,0.015661133,0.002534301,0.044303797,9.12474742,9.48919257,0.275055076,7.136837831,4.144800388,0.321131011,6.967312351,4.696566148,0.000153101,0.003215111,0.000431156,0,0,0,0.008654354,0.569444444,0.662070832,0.012396694,1,1.231974179
53,14.27,0.024581386,0.020196135,0.003663571,0.110790689,4.548460523,6.465598976,0.131250624,4.178272704,4.560098852,0.150020825,4.89260137,3.447707607,0.021251616,0.009179984,0.002206439,0.086635599,7.319603491,8.773506218,0.081726605,5.332439636,1.427177876,0.08154941,2.785230214,2.314087094,0.004455204,0.078662324,0.002269967,0.038257498,3.112082364,4.825801569,0.194292542,6.656069085,6.574887967,0.201467094,5.660001363,4.677798453,0.001429476,0.001288959,1.63296E-05,0.044977511,6.719457014,8.95724972,0.032159682,5.312005925,2.459958069,0.046975868,7.615617241,4.154890209,0.000126244,0.000442838,8.81853E-05,0,0,0,0.00173733,1.158707865,1.448747606,0.001232286,1.111111111,2.106483585,0.000127445,0.025096489,0,0,0,0,0.000163158,0.539845758,0,0.000103682,0.4,0,0.018472871,0.055547059,0.046113109,0.059774965,8.049301413,8.777085193,0.503631744,9.032824688,7.247526019,0.514990487,7.565749238,7.070610267,0.000438365,0.006904244,0.001264687,0,0,0,0.045593668,2.25,2.763788607,0.02892562,1.75,0.895008491
54,19.28,0.013055716,0.043980198,0.003541632,0.054586117,4.013898369,5.943130203,0.059335754,3.198032785,3.818570271,0.077681189,5.329156643,3.44391953,0.002283386,0.012455265,0.002076765,0.010633972,4.208852827,6.419825106,0.007492199,5.593303105,2.376998673,0.011410993,4.0631608,4.145932775,0.000935009,0.456333564,0.055925056,0.0040808,2.947367128,4.669142846,0.025073991,6.60312626,4.92035366,0.029061065,6.463580482,4.961991982,0.000394546,0.002952941,0,0.009995002,5.076923077,8.270722961,0.005960929,3.528104327,1.741946308,0.008405702,4.773927518,2.319655957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03652235,0.424832585,0.135780632,0.011251758,2.553073168,3.853023862,0.128497655,4.344501136,2.485260111,0.159198758,4.648229654,2.667317446,3.27138E-05,0.001030484,5.41319E-05,0,0,0,0.014248021,1.40625,2.228354394,0.020661157,2.5,2.514756763
55,8.15,0.125532747,0.095023419,0.161270772,0.47715034,7.130854234,8.494961147,0.454340331,5.00129896,4.843496427,0.517953035,5.369437109,4.794372063,0.067193342,0.009427839,0.010874949,0.252713227,7.519791715,8.886211049,0.303464262,7.502216795,3.223888766,0.348466957,5.316498904,5.9911703,0.291318534,2.48500206,3.734123403,0.293817588,3.361370991,5.091705644,0.616460055,2.654492042,3.453550726,0.599394407,2.047819411,2.951781168,0.079877857,0.038359811,0.092211244,0.227386307,5.5,8.312511776,0.177631403,4.472714068,3.2264816,0.224648401,5.556988394,4.426811069,0.024522623,0.005640695,0.024628684,0.017142857,0.819672131,3.083536399,0.04371755,1.911954319,4.677519969,0.043130006,2.550091075,8.383452973,5.21744E-05,0.00342473,0.001260912,0,0,0,0.00378372,4.173093402,2.544178645,0.001555226,2,1.629743371,0.550264816,0.645494562,2.824054242,0.111814346,1.943958793,3.070575653,1.291019018,4.268719511,4.280106498,1.414638413,3.903161005,4.739004376,0.001205987,0.003617961,0.001235992,0.25974026,0.952380952,5.209880723,0.288126649,2.708333333,3.956331933,0.297520661,3.428571429,2.814473963
56,14.86,0.070464295,0.032096765,0.010691349,0.36694818,7.079443146,8.461663462,0.394013814,6.37311293,5.871978017,0.456793807,6.872201118,6.206776001,0.182129452,0.076048405,0.239434745,0.214556032,6.788231327,8.449006033,0.265354615,6.765232588,2.237107557,0.297541922,4.605769146,3.79882494,0.021400646,1.213324809,1.421417934,0.039277698,3.277039302,5.005738457,0.19401583,6.744380136,7.390336282,0.156219783,4.368044358,3.983622074,0.003639682,0.004046743,0.002109905,0.077461269,7.494505495,9.236994238,0.047916509,5.017516328,2.909070525,0.053796496,5.374459969,3.376423427,2.7948E-05,0.000392145,0,0,0,0,0.00290608,7.752808989,0,0.002772643,10,0,7.16879E-05,0.014116775,0,0,0,0,0.000870178,2.879177378,0,0.000414727,1.6,0,0.083754264,0.118865129,0.115746384,0.142053446,6.402452923,7.558081903,0.943674773,5.665899402,4.74796682,0.850554353,4.087495649,3.390421946,0.000836164,0.008779726,0.003329115,0,0,0,0.080844327,2.659722222,4.693945461,0.045454545,1.833333333,1.519989663
57,9.26,0.087874743,0.017012895,0.010416894,0.473324898,6.778727753,8.26045375,0.47867249,5.212604334,3.594922789,0.574281332,6.097569504,4.079231218,0.166565245,0.013798524,0.063662846,0.572462182,7.985964551,9.136937724,0.522941175,4.432146632,2.295308909,0.571380477,2.92277088,3.28761572,0.41527121,4.200416048,6.378801682,0.24178739,3.096605446,4.804680396,0.701489328,3.616842123,5.155154603,0.646098744,2.641536373,3.332307243,0.077795068,0.017500877,0.019991503,0.51974013,6.583541147,8.838259178,0.34503018,4.551896363,3.101058395,0.473985552,6.226215271,4.995564858,0.117311331,0.056759364,0.211230211,0.011428571,1.149425287,3.646984043,0.030398017,2.796396745,2.093370387,0.024953789,3.103448276,3.410090277,0.000253456,0.005545627,0.00144857,0.003437607,1.111111111,4.714045208,0.010985997,4.038846044,1.637763736,0.003732543,1.6,0.896553778,0.374535516,0.243986591,0.554043489,0.248241913,3.546075166,4.95384321,1.917832447,4.06124295,4.534518398,2.0765816,3.662124398,4.430599769,1.049266834,3.672433918,2.886645114,0.25974026,1.111111111,5.601120336,0.238522427,2.615740741,2.165387619,0.198347107,2.666666667,2.627607604
58,10.09,0.021715958,0.032456964,0.008177176,0.110643557,5.678312809,7.447541208,0.125743934,5.540491758,4.274331865,0.167719437,7.871163884,6.538143132,0.016337336,0.003284882,0.000101687,0.061197469,5.10329633,7.217929651,0.081719321,5.834239458,2.313904794,0.102352167,4.706737127,3.488972384,0.041735773,2.741605996,3.977908392,0.024994899,1.933031308,3.388672227,0.214482607,7.994446961,8.044770112,0.213944543,6.529980963,6.455812804,0.00474089,0.007381397,0.001225855,0.049975012,5.288461538,8.227533512,0.045162649,5.216199726,2.225853695,0.056870581,6.361297807,3.483956569,5.17863E-05,0.000181656,0.000171692,0,0,0,0.003253546,2.16994382,2.450907445,0.003080715,2.777777778,2.852192257,0,0,0,0,0,0,0,0,0,0,0,0,0.021986822,0.094531444,0.038761295,0.018284107,1.785831537,2.867604534,0.410153852,8.094320103,6.534411499,0.488639594,8.037938612,8.255980955,0.000113975,0.001795104,0.000422516,0.12987013,2.5,8.660254038,0.065224274,3.21875,5.149899033,0.074380165,4.5,4.085996104
59,11.76,0.195956186,0.753707313,1.695134311,0.165082541,5.538342973,7.333680498,0.179058232,4.607488506,4.364369126,0.185324805,4.327920296,2.257245983,0.022204925,0.005417962,0.000615967,0.100501465,7.307117868,8.765906678,0.08154663,3.62616464,1.13424401,0.08575403,2.077269093,2.487030122,0.023194524,2.78178983,2.955668933,0.018873699,3.083897284,4.799107511,0.112065768,7.617492451,6.818409887,0.101488552,5.659558029,4.46086662,0.001877577,0.004105818,0.000532693,0.03998001,7.125506073,9.136203478,0.036095181,7.464068415,5.022979208,0.043757685,8.588544258,6.121200249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137664676,1.250235884,2.487384782,0.028129395,5.462445644,6.796298898,0.282332593,7.538494506,5.211736174,0.292921341,6.451236168,4.495709529,0.000235539,0.007419487,0.001299164,0,0,0,0.029762533,2.9375,2.207528652,0.045454545,5.5,1.508854058
60,12.98,0.027780703,0,0.0082983,0.168613719,5.90133256,7.622472378,0.223014253,7.419259863,5.206792078,0.258703446,8.010668103,6.520362777,0.037070421,0.01615626,0.025583343,0.096748298,5.731407358,7.716574689,0.139195272,7.411735748,2.699881767,0.127099466,3.367760073,3.254966101,0.002696177,0.130060873,0.004290435,0.055090798,9.361478329,9.656083008,0.118925541,7.297466182,6.894995642,0.109303515,5.496406771,4.261910148,0.002644573,0.01534527,0.009530951,0.032483758,10,10,0.01150985,3.906714592,2.371700035,0.011095527,3.496228546,1.672576301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069114412,0.291518956,0.472590469,0.034458509,2.940274924,4.295136129,0.481225509,6.820740101,5.40213621,0.529860701,6.224954449,5.601451442,0.000396491,0.00356842,0.000212284,0.12987013,1.428571429,6.546536707,0.134459103,3.791666667,3.866041593,0.095041322,3.285714286,1.869025953
61,21.45,0.015646076,0.025204613,0,0.077244505,4.679223984,6.588370007,0.077304348,3.193937195,2.650254164,0.088728391,4.182215912,2.234689038,0.00854495,0.005519578,0,0.029087042,4.212070597,6.417462909,0.041390779,6.030077724,2.312865067,0.043202115,3.411075197,4.078724196,0.002135793,0.271436996,0.026307266,0.013772699,3.558104509,5.311719475,0.080399434,8.273436221,7.454047495,0.078599983,6.697875475,5.481398854,0.000983451,0.004648653,0.001751466,0.022488756,7.369727047,9.299003389,0.014098908,5.331097095,2.52068516,0.022911543,8.429574985,5.096048099,0.000147095,0.001031961,0.000206404,0,0,0,0.002937668,3.918539326,3.693180396,0.003388786,6.111111111,5.266208963,0,0,0,0,0,0,0,0,0,0,0,0,0.04846272,0.742535218,0.645677398,0.007735584,2.209819595,3.434174939,0.153627009,7.002365961,4.955517758,0.174396991,6.667035922,4.660323154,1.96283E-07,1.23658E-05,0,0,0,0,0.012137203,2.395833333,0,0.016528926,4,0
62,9.05,0.070987176,0.097263236,0.095224754,0.260571462,6.633925566,8.160981537,0.213790357,3.164702761,4.484166253,0.226396596,3.182089268,2.005981282,0.028352638,0.009126981,0.000542533,0.068182529,4.021809793,6.22821021,0.138499872,8.264180235,4.498586151,0.202717615,8.29787175,9.376312037,0.012049651,0.340992308,0.070641569,0.131095695,8.889153401,9.383960183,0.190230628,4.49559153,5.179702194,0.169650923,3.215482608,3.099812774,0.00783388,0.007420194,0.00613593,0.107446277,7.042183623,9.052370376,0.091305877,6.719575786,4.939438845,0.121906702,8.674983801,6.195884702,0.000543604,0.000448673,0.000197296,0,0,0,0.008655064,1.358228685,1.167758673,0.005545287,1.176470588,1.70405508,2.65245E-05,0.002611603,0.000826224,0.006875215,10,0,0.004343121,7.185089974,2.330673716,0.005184087,10,1.586275714,0.145542978,1.525193053,2.95793269,0.025316456,5.731884262,7.028323034,0.271114445,8.389543734,6.348850726,0.31610138,8.148283983,6.721240581,0.000163569,0.010304842,0,0,0,0,0.035039578,6.916666667,0,0.024793388,6,0
63,8.09,0.051003331,0.116489602,0.116019304,0.164052615,5.950208807,7.660270467,0.168653503,4.656010751,4.249767514,0.224966854,6.823879852,5.796086154,0.018216664,0.009185942,0.003607474,0.048061385,4.248668255,6.451339983,0.091161977,8.403573005,3.533728926,0.154335581,10,10,0.054377782,3.229369947,4.885184772,0.026015099,1.724065322,3.099308672,0.187247135,6.140652093,5.101483714,0.189148593,5.074657447,4.232857915,0.069388221,0.126379793,0.123385532,0.049975012,4.266321913,7.567691088,0.049318984,4.449448177,2.585240377,0.058167461,5.073169224,3.562870034,0.000331993,0.000582284,0.000220897,0,0,0,0.013930231,4.645365169,4.269005679,0.008934073,4.027777778,8.116993393,0,0,0,0,0,0,0,0,0,0,0,0,0.011146129,0.067131077,0.036849008,0.010548523,1.57918612,2.588601673,0.157472444,4.348937865,2.322932086,0.191016642,4.531696588,2.452280426,0.003481401,0.021932827,0.006809078,0.12987013,1,5.477225575,0.09171504,1.810416667,1.65837371,0.111570248,2.7,1.678180176
64,5.80,0.099280784,0.133032092,0.177355745,0.335020451,7.230606835,8.559514109,0.338983055,5.903370006,7.14320458,0.392419879,6.431069977,5.589232597,0.038612491,0.002638636,0.003824229,0.185051971,7.520013782,8.886658636,0.203260369,6.524644615,3.133683393,0.227136202,4.39954241,4.881862835,0.02330718,0.631280357,0.177956791,0.088757396,4.276150781,6.007029824,0.378550962,7.295301723,8.509921281,0.333394264,5.18708111,6.115961324,0.024720272,0.013586449,0.011880427,0.217391304,7.055787663,9.042940331,0.156000993,5.478219599,3.400548189,0.202793575,6.944516923,4.014319279,0.001088209,0.00152689,0.001189773,0.005714286,1.666666667,4.472135955,0.013961819,3.724719101,2.150396825,0.009242144,3.333333333,3.140160326,0.000202319,0.009960169,0.003495148,0.003437607,2.5,7.071067812,0.00238522,1.973007712,1.853899101,0.000829454,0.8,1.258697164,0.038547756,0.060684452,0.094527981,0.076652602,4.793693725,6.188840621,0.825473364,7.623975717,6.133933986,0.968094645,7.436051454,6.604809308,0.000231005,0.001119486,0.000227718,0,0,0,0.227546174,3.455128205,4.033279147,0.210743802,3.923076923,1.628753383
65,4.97,1.290171393,0.095074578,0.075259543,4.60656799,6.917555323,8.353770275,5.265106209,6.662088022,8.52677841,5.690312474,6.178374762,6.331539472,0.776304714,0.006963515,0.023324208,3.329058893,8.500966845,9.390682358,3.970041718,8.441442813,5.518921331,3.882110965,4.476755005,4.877000734,2.213261481,0.652422299,1.451290142,6.953682922,3.496720769,5.233531523,5.357985277,0.643163463,1.684218601,4.908776866,0.378614446,1.045486469,0.928531519,0.03049221,0.11706161,3.865567216,6.575686537,8.830059792,4.026544181,7.748430297,6.877357034,4.467126499,8.125219501,7.385860314,0.360920103,0.001733704,0.021023222,1.942857143,1.939974894,4.536190183,1.369174284,1.250485635,1.740814373,1.061306223,1.310434022,3.241390316,0.024667098,0.041516631,0.034170071,0.051564111,1.282051282,4.748306972,0.312906682,8.848900314,10,0.101089695,3.333333333,5.318038387,1.874605681,0.147127779,0.624601752,1.576652602,2.899442761,4.240779087,5.642242768,1.0144176,2.217970636,5.860613615,0.908711556,1.210328829,0.020679706,0.010258437,0.004101034,1.038961039,0.62992126,4.224662002,2.305435356,3.583333333,4.068135909,2.520661157,4.803149606,4.094869305
66,10.89,0.749261974,0.106301411,0.091650426,2.519200777,6.746015697,8.237542087,2.828650855,6.211096046,6.303167921,2.989049594,5.552898806,4.179870037,0.646065537,0.014858644,0.055352029,2.538287513,9.747415313,9.910297997,2.365509005,6.626657518,4.263706849,2.189653671,3.01719566,3.879075188,0.581486169,1.304718892,1.257666904,1.469598041,5.229342863,6.847790027,2.30428721,2.859067992,5.014475212,1.998113812,1.909799089,2.462782044,0.348660501,0.024119674,0.042298991,1.989005497,7.353039973,9.143322362,1.549780598,6.299696386,5.16455416,1.842722103,7.184216613,5.976472625,0.032543952,0.001736241,0.001272014,0.057142857,0.633713561,2.709859277,0.398301417,4.040244371,4.142895262,0.233518176,3.202365864,5.523895055,0.0026701,0.007511375,0.004769248,0.024063252,1,4.27327387,0.142887888,6.753947852,4.943771322,0.062209043,3.428571429,3.542774744,1.430273393,0.608369033,1.309705401,0.537271449,4.710825067,6.107144367,2.557988409,2.783843754,2.769807147,2.506615058,2.215645347,2.179062466,0.012057385,0.010550212,0.005507837,1.558441558,1.666666667,6.50027085,0.996622691,2.732349537,3.58356436,1.024793388,3.444444444,2.719342982
67,8.26,0.02428603,0.082195746,0.004813848,0.081511344,4.623811209,6.53681035,0.096869316,4.548599965,4.169894294,0.125630841,6.556686805,6.71671931,0.018853547,0.009025649,0.001206458,0.046289056,3.880923891,6.08644495,0.07857976,6.132218715,3.72901442,0.121500529,6.816857819,8.797235613,0.024434087,1.790151382,0.879406396,0.018363599,1.530509499,2.821205408,0.190578693,8.228080343,7.629809078,0.204248691,7.255218943,6.497139459,0.019104052,0.030334539,0.041619282,0.072463768,5.889230769,8.541104815,0.058419413,5.140041308,2.536229085,0.079878189,6.898223978,3.795953561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016192657,0.194162189,0.08128261,0.010548523,2.873450494,4.232960645,0.176619454,7.303885438,5.460332862,0.227864156,7.967565812,6.383031393,1.79272E-05,0.000564705,0.000111512,0,0,0,0.048548813,4.791666667,9.579841319,0.049586777,6,6.03541623
68,16.33,0.290379609,0.053186403,0.106460207,1.381426007,7.757193048,8.882769042,1.093658579,3.657427067,3.65030193,1.225191528,3.882732395,2.435055453,0.38071376,0.006539754,0.023911716,1.915053326,10,10,1.354999863,3.61681379,2.58753916,1.275784456,1.479630849,1.715545874,0.457057468,0.564124227,0.871484249,3.064170577,7.705585935,8.660910176,1.896433272,1.313846471,2.702673414,1.754525393,0.898471514,1.662151973,0.409884653,0.015742488,0.050912877,3.110944528,6.891375088,8.963580094,2.52360228,6.117431832,5.432429541,2.933974408,6.807076861,6.204857442,0.002589791,0.001730378,0.002943403,0.034285714,4.761904762,6.546536707,0.028860743,3.666399144,3.198763517,0.014171288,2.433862434,3.317930567,0.000411329,0.004263101,0.001374543,0.01375043,2.105263158,5.923488778,0.035304364,6.14801786,5.716720635,0.015137534,3.073684211,4.195137597,0.353479345,0,0.120818005,2.236990155,10,10,5.202928743,2.336911918,3.139900207,5.558179711,2.104919844,2.618138763,0.007726394,0.004056357,0.002678178,1.428571429,0.916666667,5.018871948,2.725382586,4.483159722,5.261664759,2.495867769,5.033333333,4.040411232
69,21.73,0.032312704,0.00542295,0.019223549,0.164494012,5.056900206,6.926686402,0.216336998,5.897014045,3.020935149,0.239495168,6.05669433,3.011495352,0.083544751,0.034235302,0.040273412,0.177024364,7.161402645,8.67908376,0.211049348,7.04162761,2.629663528,0.194658759,3.230030007,3.758564875,0.003558207,0.074116058,0.000743551,0.029585799,2.843830738,4.524301623,0.151991675,6.228082811,7.618030196,0.127529598,4.223185012,4.035329511,0.005166409,0.015273065,0.014661843,0.044977511,7.369727047,9.22246708,0.034750388,6.485479959,4.304785099,0.028867584,4.890024765,3.486375908,0.003108853,0.010905252,0.014320351,0,0,0,0.006138567,4.094101124,1.646659408,0.002772643,2.5,3.723772069,7.4874E-06,0.000245736,3.20854E-05,0,0,0,0.008453158,4.661525278,3.176304003,0.002799407,1.8,2.111726959,0.109599753,0.118789804,0.359965069,0.188466948,6.532976744,7.659481701,1.131920718,5.131596453,5.12553944,1.119420936,4.134272927,3.825537554,0.002804736,0.009299914,0.005160839,0.25974026,1.052631579,5.461186813,0.603693931,6.271929825,7.36339439,0.578512397,7.368421053,6.656421868
70,21.40,0.043934052,0.055821568,0.125899292,0.185681076,5.976799936,7.680521057,0.198670594,5.038051016,3.622648587,0.204675169,4.629400052,1.773606224,0.045352206,0.007299005,0.010577378,0.210490101,8.70104363,9.484184103,0.182191787,5.193046013,1.690674845,0.166115021,2.158157423,2.0337915,0.012344036,0.603480704,0.433525499,0.071413997,6.634257327,7.94028348,0.143377077,4.832323609,7.506558682,0.127503106,3.467170503,3.532233741,0.022317455,0.053010941,0.070777583,0.069965017,8.076923077,9.440586234,0.047542406,6.14910439,4.704291653,0.051154703,6.238271622,4.898274148,0.000380976,0.001069112,0.000227256,0.017142857,10,7.745966692,0.002842904,1.516853933,2.148244155,0.000308071,0.222222222,0.666128598,2.86751E-05,0.002823355,0.000107651,0,0,0,0.003449634,5.706940874,4.661347432,0.000829454,1.6,1.057517143,0.305532195,0.197168546,0.188853558,0.308720113,5.139855163,6.497928143,1.169245238,2.188532,2.540582328,1.284852063,2.061770821,2.073363518,0.012183988,0.038379561,0.028993798,0.25974026,1,5.3311399,0.418153034,4.127083333,5.987604504,0.566115702,6.85,7.661682562
